vote_number,senator_number,vote
49,19,Yea
49,50,Nay
49,51,Nay
49,52,Yea
49,53,Yea
49,54,Nay
49,55,Yea
49,56,Yea
49,57,Nay
49,58,Yea
49,29,Nay
49,30,Yea
49,31,Yea
49,32,Yea
49,33,Yea
49,34,Not Voting
49,35,Nay
49,36,Yea
49,37,Yea
49,38,Nay
49,39,Yea
49,40,Yea
49,41,Yea
49,42,Nay
49,43,Nay
49,44,Nay
49,45,Yea
49,46,Yea
49,47,Yea
49,48,Nay
49,49,Nay
48,0,Nay
48,1,Nay
48,2,Yea
48,3,Nay
48,4,Yea
48,5,Yea
48,6,Yea
48,7,Yea
48,8,Yea
48,9,Yea
48,10,Yea
48,11,Yea
48,12,Nay
48,13,Yea
48,14,Yea
48,15,Nay
48,16,Nay
48,17,Nay
48,18,Nay
48,19,Yea
48,50,Yea
48,51,Nay
48,52,Yea
48,53,Yea
48,54,Nay
48,55,Yea
48,56,Yea
48,57,Nay
48,58,Yea
48,29,Yea
48,30,Yea
48,31,Yea
48,32,Yea
48,33,Yea
48,34,Nay
48,35,Yea
48,36,Yea
48,37,Nay
48,38,Nay
48,39,Nay
48,40,Yea
48,41,Yea
48,42,Yea
48,43,Yea
48,44,Nay
48,45,Yea
48,46,Yea
48,47,Nay
48,48,Yea
48,49,Yea
47,0,Nay
47,1,Nay
47,2,Yea
47,3,Nay
47,4,Yea
47,5,Yea
47,6,Yea
47,7,Yea
47,8,Yea
47,9,Yea
47,10,Yea
47,11,Nay
47,12,Nay
47,13,Yea
47,14,Yea
47,15,Nay
47,16,Nay
47,17,Nay
47,18,Nay
47,19,Yea
47,50,Nay
47,51,Nay
47,52,Yea
47,53,Yea
47,54,Nay
47,55,Yea
47,56,Yea
47,57,Nay
47,58,Yea
47,29,Yea
47,30,Yea
47,31,Yea
47,32,Yea
47,33,Yea
47,34,Nay
47,35,Yea
47,36,Yea
47,37,Nay
47,38,Nay
47,39,Nay
47,40,Yea
47,41,Yea
47,42,Yea
47,43,Yea
47,44,Nay
47,45,Yea
47,46,Yea
47,47,Yea
47,48,Yea
47,49,Yea
46,0,Nay
46,1,Nay
46,2,Yea
46,3,Nay
46,4,Yea
46,5,Yea
46,6,Yea
46,7,Yea
46,8,Yea
46,9,Yea
46,10,Yea
46,11,Nay
46,12,Nay
46,13,Yea
46,14,Yea
46,15,Nay
46,16,Nay
46,17,Nay
46,18,Nay
46,19,Yea
46,50,Nay
46,51,Nay
46,52,Yea
46,53,Yea
46,54,Nay
46,55,Yea
46,56,Yea
46,57,Nay
46,58,Yea
46,29,Yea
46,30,Yea
46,31,Yea
46,32,Yea
46,33,Yea
46,34,Nay
46,35,Yea
46,36,Yea
46,37,Nay
46,38,Nay
46,39,Nay
46,40,Yea
46,41,Yea
46,42,Yea
46,43,Yea
46,44,Nay
46,45,Yea
46,46,Yea
46,47,Yea
46,48,Yea
46,49,Yea
45,0,Nay
45,1,Nay
45,2,Yea
45,3,Nay
45,4,Yea
45,5,Yea
45,6,Yea
45,7,Yea
45,8,Yea
45,9,Yea
45,10,Yea
45,11,Nay
45,12,Nay
45,13,Yea
45,14,Yea
45,15,Nay
45,16,Nay
45,17,Nay
45,18,Nay
45,19,Yea
45,50,Nay
45,51,Nay
45,52,Yea
45,53,Yea
45,54,Nay
45,55,Yea
45,56,Yea
45,57,Nay
45,58,Yea
45,29,Yea
45,30,Yea
45,31,Yea
45,32,Yea
45,33,Yea
45,34,Nay
45,35,Yea
45,36,Yea
45,37,Nay
45,38,Nay
45,39,Nay
45,40,Yea
45,41,Yea
45,42,Yea
45,43,Yea
45,44,Nay
45,45,Yea
45,46,Yea
45,47,Yea
45,48,Yea
45,49,Yea
44,0,Nay
44,1,Nay
44,2,Yea
44,3,Not Voting
44,4,Yea
44,5,Yea
44,6,Yea
44,7,Yea
44,8,Yea
44,9,Yea
44,10,Yea
44,11,Not Voting
44,12,Nay
44,13,Yea
44,14,Yea
44,15,Nay
44,16,Nay
44,17,Nay
44,18,Nay
44,19,Yea
44,50,Nay
44,51,Nay
44,52,Yea
44,53,Yea
44,54,Nay
44,55,Yea
44,56,Yea
44,57,Nay
44,58,Yea
44,29,Yea
44,30,Yea
44,31,Yea
44,32,Yea
44,33,Yea
44,34,Nay
44,35,Yea
44,36,Yea
44,37,Nay
44,38,Nay
44,39,Not Voting
44,40,Yea
44,41,Yea
44,42,Yea
44,43,Yea
44,44,Nay
44,45,Yea
44,46,Not Voting
44,47,Yea
44,48,Yea
44,49,Yea
43,0,Yea
43,1,Yea
43,2,Nay
43,3,Not Voting
43,4,Nay
43,5,Nay
43,6,Yea
43,7,Nay
43,8,Yea
43,9,Nay
43,10,Nay
43,11,Not Voting
43,12,Yea
43,13,Nay
43,14,Yea
43,15,Yea
43,16,Yea
43,17,Yea
43,18,Yea
43,19,Nay
43,50,Yea
43,51,Yea
43,52,Nay
43,53,Nay
43,54,Yea
43,55,Nay
43,56,Nay
43,57,Yea
43,58,Nay
43,29,Yea
43,30,Nay
43,31,Nay
43,32,Nay
43,33,Nay
43,34,Yea
43,35,Nay
43,36,Yea
43,37,Yea
43,38,Yea
43,39,Not Voting
43,40,Nay
43,41,Nay
43,42,Yea
43,43,Yea
43,44,Yea
43,45,Nay
43,46,Not Voting
43,47,Nay
43,48,Yea
43,49,Nay
42,0,Not Voting
42,1,Nay
42,2,Yea
42,3,Not Voting
42,4,Yea
42,5,Yea
42,6,Yea
42,7,Yea
42,8,Yea
42,9,Yea
42,10,Yea
42,11,Nay
42,12,Not Voting
42,13,Yea
42,14,Not Voting
42,15,Nay
42,16,Nay
42,17,Not Voting
42,18,Nay
42,19,Yea
42,50,Nay
42,51,Not Voting
42,52,Yea
42,53,Yea
42,54,Not Voting
42,55,Yea
42,56,Yea
42,57,Not Voting
42,58,Yea
42,29,Not Voting
42,30,Yea
42,31,Yea
42,32,Yea
42,33,Yea
42,34,Nay
42,35,Yea
42,36,Yea
42,37,Nay
42,38,Nay
42,39,Not Voting
42,40,Yea
42,41,Yea
42,42,Yea
42,43,Yea
42,44,Nay
42,45,Yea
42,46,Yea
42,47,Yea
42,48,Yea
42,49,Yea
41,0,Nay
41,1,Nay
41,2,Yea
41,3,Nay
41,4,Yea
41,5,Yea
41,6,Yea
41,7,Yea
41,8,Yea
41,9,Yea
41,10,Yea
41,11,Nay
41,12,Nay
41,13,Yea
41,14,Yea
41,15,Nay
41,16,Nay
41,17,Nay
41,18,Nay
41,19,Yea
41,50,Nay
41,51,Nay
41,52,Yea
41,53,Yea
41,54,Nay
41,55,Yea
41,56,Yea
41,57,Nay
41,58,Yea
41,29,Yea
41,30,Yea
41,31,Yea
41,32,Yea
41,33,Yea
41,34,Nay
41,35,Yea
41,36,Yea
41,37,Nay
41,38,Nay
41,39,Nay
41,40,Yea
41,41,Yea
41,42,Yea
41,43,Yea
41,44,Nay
41,45,Yea
41,46,Yea
41,47,Yea
41,48,Yea
41,49,Yea
40,0,Nay
40,1,Nay
40,2,Yea
40,3,Nay
40,4,Yea
40,5,Yea
40,6,Nay
40,7,Yea
40,8,Nay
40,9,Yea
40,10,Yea
40,11,Nay
40,12,Nay
40,13,Yea
40,14,Nay
40,15,Nay
40,16,Nay
40,17,Nay
40,18,Nay
40,19,Yea
40,50,Nay
40,51,Nay
40,52,Yea
40,53,Yea
40,54,Nay
40,55,Yea
40,56,Yea
40,57,Nay
40,58,Yea
40,29,Yea
40,30,Yea
40,31,Yea
40,32,Yea
40,33,Yea
40,34,Nay
40,35,Yea
40,36,Nay
40,37,Nay
40,38,Nay
40,39,Nay
40,40,Yea
40,41,Yea
40,42,Nay
40,43,Nay
40,44,Nay
40,45,Yea
40,46,Yea
40,47,Yea
40,48,Nay
40,49,Yea
39,0,Nay
39,1,Nay
39,2,Yea
39,3,Nay
39,4,Yea
39,5,Yea
39,6,Nay
39,7,Yea
39,8,Nay
39,9,Yea
39,10,Yea
39,11,Nay
39,12,Nay
39,13,Yea
39,14,Nay
39,15,Nay
39,16,Nay
39,17,Nay
39,18,Nay
39,19,Yea
39,50,Nay
39,51,Nay
39,52,Yea
39,53,Yea
39,54,Yea
39,55,Yea
39,56,Yea
39,57,Nay
39,58,Nay
39,29,Nay
39,30,Yea
39,31,Yea
39,32,Nay
39,33,Yea
39,34,Nay
39,35,Yea
39,36,Nay
39,37,Nay
39,38,Nay
39,39,Nay
39,40,Yea
39,41,Yea
39,42,Nay
39,43,Nay
39,44,Nay
39,45,Yea
39,46,Yea
39,47,Yea
39,48,Nay
39,49,Nay
38,0,Not Voting
38,1,Nay
38,2,Yea
38,3,Nay
38,4,Yea
38,5,Yea
38,6,Nay
38,7,Yea
38,8,Nay
38,9,Yea
38,10,Yea
38,11,Nay
38,12,Nay
38,13,Yea
38,14,Nay
38,15,Nay
38,16,Yea
38,17,Nay
38,18,Nay
38,19,Yea
38,50,Nay
38,51,Nay
38,52,Yea
38,53,Yea
38,54,Nay
38,55,Yea
38,56,Yea
38,57,Nay
38,58,Yea
38,29,Nay
38,30,Yea
38,31,Yea
38,32,Yea
38,33,Yea
38,34,Nay
38,35,Nay
38,36,Nay
38,37,Yea
38,38,Nay
38,39,Nay
38,40,Yea
38,41,Yea
38,42,Nay
38,43,Nay
38,44,Nay
38,45,Yea
38,46,Yea
38,47,Yea
38,48,Nay
38,49,Nay
37,0,Not Voting
37,1,Nay
37,2,Yea
37,3,Not Voting
37,4,Yea
37,5,Yea
37,6,Nay
37,7,Yea
37,8,Nay
37,9,Yea
37,10,Yea
37,11,Nay
37,12,Nay
37,13,Yea
37,14,Nay
37,15,Nay
37,16,Yea
37,17,Nay
37,18,Nay
37,19,Yea
37,50,Nay
37,51,Nay
37,52,Yea
37,53,Yea
37,54,Nay
37,55,Yea
37,56,Yea
37,57,Nay
37,58,Yea
37,29,Nay
37,30,Yea
37,31,Yea
37,32,Yea
37,33,Yea
37,34,Nay
37,35,Nay
37,36,Nay
37,37,Yea
37,38,Nay
37,39,Nay
37,40,Yea
37,41,Yea
37,42,Nay
37,43,Nay
37,44,Nay
37,45,Yea
37,46,Yea
37,47,Yea
37,48,Nay
37,49,Nay
36,0,Not Voting
36,1,Yea
36,2,Yea
36,3,Not Voting
36,4,Yea
36,5,Yea
36,6,Yea
36,7,Yea
36,8,Yea
36,9,Yea
36,10,Yea
36,11,Yea
36,12,Yea
36,13,Yea
36,14,Yea
36,15,Yea
36,16,Yea
36,17,Yea
36,18,Nay
36,19,Yea
36,50,Yea
36,51,Yea
36,52,Yea
36,53,Yea
36,54,Yea
36,55,Yea
36,56,Yea
36,57,Yea
36,58,Yea
36,29,Yea
36,30,Yea
36,31,Yea
36,32,Yea
36,33,Yea
36,34,Yea
36,35,Yea
36,36,Yea
36,37,Nay
36,38,Yea
36,39,Nay
36,40,Yea
36,41,Yea
36,42,Yea
36,43,Yea
36,44,Nay
36,45,Yea
36,46,Yea
36,47,Yea
36,48,Yea
36,49,Yea
35,0,Not Voting
35,1,Yea
35,2,Yea
35,3,Not Voting
35,4,Yea
35,5,Yea
35,6,Yea
35,7,Yea
35,8,Yea
35,9,Yea
35,10,Yea
35,11,Yea
35,12,Yea
35,13,Yea
35,14,Yea
35,15,Yea
35,16,Yea
35,17,Yea
35,18,Nay
35,19,Yea
35,50,Yea
35,51,Yea
35,52,Yea
35,53,Yea
35,54,Yea
35,55,Yea
35,56,Yea
35,57,Yea
35,58,Yea
35,29,Yea
35,30,Yea
35,31,Yea
35,32,Yea
35,33,Yea
35,34,Yea
35,35,Not Voting
35,36,Yea
35,37,Not Voting
35,38,Yea
35,39,Nay
35,40,Yea
35,41,Yea
35,42,Yea
35,43,Yea
35,44,Nay
35,45,Yea
35,46,Yea
35,47,Yea
35,48,Yea
35,49,Yea
34,0,Not Voting
34,1,Not Voting
34,2,Yea
34,3,Not Voting
34,4,Yea
34,5,Yea
34,6,Not Voting
34,7,Yea
34,8,Not Voting
34,9,Yea
34,10,Yea
34,11,Not Voting
34,12,Not Voting
34,13,Yea
34,14,Yea
34,15,Yea
34,16,Yea
34,17,Yea
34,18,Not Voting
34,19,Not Voting
34,50,Yea
34,51,Yea
34,52,Yea
34,53,Yea
34,54,Yea
34,55,Yea
34,56,Not Voting
34,57,Yea
34,58,Yea
34,29,Not Voting
34,30,Yea
34,31,Yea
34,32,Yea
34,33,Yea
34,34,Not Voting
34,35,Not Voting
34,36,Yea
34,37,Not Voting
34,38,Yea
34,39,Yea
34,40,Yea
34,41,Yea
34,42,Not Voting
34,43,Yea
34,44,Yea
34,45,Yea
34,46,Yea
34,47,Yea
34,48,Yea
34,49,Yea
33,0,Not Voting
33,1,Nay
33,2,Yea
33,3,Nay
33,4,Yea
33,5,Yea
33,6,Nay
33,7,Yea
33,8,Nay
33,9,Yea
33,10,Yea
33,11,Nay
33,12,Not Voting
33,13,Yea
33,14,Nay
33,15,Nay
33,16,Yea
33,17,Nay
33,18,Nay
33,19,Yea
33,50,Nay
33,51,Nay
33,52,Yea
33,53,Yea
33,54,Nay
33,55,Yea
33,56,Yea
33,57,Not Voting
33,58,Yea
33,29,Nay
33,30,Yea
33,31,Yea
33,32,Yea
33,33,Not Voting
33,34,Nay
33,35,Nay
33,36,Nay
33,37,Yea
33,38,Nay
33,39,Nay
33,40,Yea
33,41,Yea
33,42,Nay
33,43,Nay
33,44,Nay
33,45,Yea
33,46,Yea
33,47,Yea
33,48,Nay
33,49,Nay
32,0,Not Voting
32,1,Yea
32,2,Yea
32,3,Yea
32,4,Yea
32,5,Yea
32,6,Yea
32,7,Yea
32,8,Yea
32,9,Yea
32,10,Yea
32,11,Yea
32,12,Yea
32,13,Yea
32,14,Yea
32,15,Yea
32,16,Yea
32,17,Yea
32,18,Yea
32,19,Yea
32,50,Yea
32,51,Yea
32,52,Yea
32,53,Yea
32,54,Yea
32,55,Yea
32,56,Yea
32,57,Yea
32,58,Yea
32,29,Yea
32,30,Yea
32,31,Yea
32,32,Yea
32,33,Not Voting
32,34,Yea
32,35,Yea
32,36,Yea
32,37,Yea
32,38,Yea
32,39,Yea
32,40,Yea
32,41,Yea
32,42,Yea
32,43,Yea
32,44,Yea
32,45,Yea
32,46,Yea
32,47,Yea
32,48,Yea
32,49,Yea
31,0,Not Voting
31,1,Nay
31,2,Yea
31,3,Nay
31,4,Yea
31,5,Yea
31,6,Nay
31,7,Yea
31,8,Nay
31,9,Yea
31,10,Yea
31,11,Nay
31,12,Nay
31,13,Yea
31,14,Nay
31,15,Nay
31,16,Yea
31,17,Nay
31,18,Nay
31,19,Yea
31,50,Not Voting
31,51,Nay
31,52,Yea
31,53,Yea
31,54,Nay
31,55,Yea
31,56,Yea
31,57,Nay
31,58,Yea
31,29,Nay
31,30,Yea
31,31,Yea
31,32,Yea
31,33,Not Voting
31,34,Nay
31,35,Nay
31,36,Nay
31,37,Yea
31,38,Nay
31,39,Nay
31,40,Yea
31,41,Yea
31,42,Nay
31,43,Nay
31,44,Nay
31,45,Yea
31,46,Yea
31,47,Yea
31,48,Nay
31,49,Nay
30,0,Not Voting
30,1,Nay
30,2,Yea
30,3,Nay
30,4,Yea
30,5,Yea
30,6,Nay
30,7,Yea
30,8,Nay
30,9,Yea
30,10,Yea
30,11,Nay
30,12,Nay
30,13,Yea
30,14,Nay
30,15,Nay
30,16,Nay
30,17,Nay
30,18,Nay
30,19,Yea
30,50,Nay
30,51,Nay
30,52,Yea
30,53,Yea
30,54,Nay
30,55,Yea
30,56,Nay
30,57,Nay
30,58,Yea
30,29,Nay
30,30,Nay
30,31,Yea
30,32,Yea
30,33,Yea
30,34,Nay
30,35,Nay
30,36,Nay
30,37,Yea
30,38,Nay
30,39,Nay
30,40,Yea
30,41,Yea
30,42,Nay
30,43,Nay
30,44,Nay
30,45,Yea
30,46,Yea
30,47,Yea
30,48,Nay
30,49,Nay
29,0,Not Voting
29,1,Nay
29,2,Yea
29,3,Nay
29,4,Yea
29,5,Yea
29,6,Nay
29,7,Yea
29,8,Nay
29,9,Yea
29,10,Yea
29,11,Nay
29,12,Nay
29,13,Yea
29,14,Nay
29,15,Nay
29,16,Nay
29,17,Nay
29,18,Nay
29,19,Yea
29,50,Nay
29,51,Nay
29,52,Yea
29,53,Yea
29,54,Nay
29,55,Yea
29,56,Nay
29,57,Nay
29,58,Yea
29,29,Nay
29,30,Nay
29,31,Yea
29,32,Yea
29,33,Yea
29,34,Nay
29,35,Nay
29,36,Nay
29,37,Yea
29,38,Nay
29,39,Nay
29,40,Yea
29,41,Yea
29,42,Nay
29,43,Nay
29,44,Nay
29,45,Yea
29,46,Yea
29,47,Yea
29,48,Nay
29,49,Nay
28,0,Not Voting
28,1,Nay
28,2,Yea
28,3,Nay
28,4,Yea
28,5,Yea
28,6,Nay
28,7,Yea
28,8,Nay
28,9,Yea
28,10,Yea
28,11,Nay
28,12,Nay
28,13,Yea
28,14,Nay
28,15,Nay
28,16,Nay
28,17,Nay
28,18,Nay
28,19,Yea
28,50,Nay
28,51,Nay
28,52,Yea
28,53,Yea
28,54,Nay
28,55,Yea
28,56,Nay
28,57,Nay
28,58,Yea
28,29,Nay
28,30,Nay
28,31,Yea
28,32,Yea
28,33,Yea
28,34,Nay
28,35,Nay
28,36,Nay
28,37,Yea
28,38,Nay
28,39,Nay
28,40,Yea
28,41,Yea
28,42,Nay
28,43,Nay
28,44,Nay
28,45,Yea
28,46,Yea
28,47,Yea
28,48,Nay
28,49,Nay
27,0,Not Voting
27,1,Nay
27,2,Yea
27,3,Nay
27,4,Yea
27,5,Yea
27,6,Nay
27,7,Yea
27,8,Nay
27,9,Yea
27,10,Yea
27,11,Nay
27,12,Nay
27,13,Yea
27,14,Nay
27,15,Nay
27,16,Nay
27,17,Nay
27,18,Nay
27,19,Yea
27,50,Nay
27,51,Nay
27,52,Yea
27,53,Yea
27,54,Nay
27,55,Yea
27,56,Nay
27,57,Nay
27,58,Yea
27,29,Nay
27,30,Nay
27,31,Yea
27,32,Yea
27,33,Yea
27,34,Nay
27,35,Nay
27,36,Nay
27,37,Yea
27,38,Nay
27,39,Nay
27,40,Yea
27,41,Yea
27,42,Nay
27,43,Nay
27,44,Nay
27,45,Yea
27,46,Yea
27,47,Yea
27,48,Nay
27,49,Nay
26,0,Not Voting
26,1,Nay
26,2,Yea
26,3,Nay
26,4,Yea
26,5,Yea
26,6,Nay
26,7,Yea
26,8,Nay
26,9,Yea
26,10,Yea
26,11,Nay
26,12,Nay
26,13,Yea
26,14,Nay
26,15,Nay
26,16,Yea
26,17,Nay
26,18,Nay
26,19,Yea
26,50,Nay
26,51,Nay
26,52,Yea
26,53,Yea
26,54,Nay
26,55,Yea
26,56,Yea
26,57,Nay
26,58,Yea
26,29,Nay
26,30,Yea
26,31,Yea
26,32,Yea
26,33,Yea
26,34,Nay
26,35,Nay
26,36,Nay
26,37,Yea
26,38,Nay
26,39,Nay
26,40,Yea
26,41,Yea
26,42,Nay
26,43,Nay
26,44,Nay
26,45,Yea
26,46,Yea
26,47,Yea
26,48,Nay
26,49,Nay
25,0,Not Voting
25,1,Nay
25,2,Yea
25,3,Yea
25,4,Yea
25,5,Yea
25,6,Yea
25,7,Yea
25,8,Yea
25,9,Yea
25,10,Yea
25,11,Yea
25,12,Nay
25,13,Yea
25,14,Yea
25,15,Nay
25,16,Not Voting
25,17,Nay
25,18,Nay
25,19,Yea
25,50,Nay
25,51,Not Voting
25,52,Yea
25,53,Yea
25,54,Nay
25,55,Yea
25,56,Not Voting
25,57,Nay
25,58,Yea
25,29,Yea
25,30,Yea
25,31,Yea
25,32,Yea
25,33,Yea
25,34,Nay
25,35,Yea
25,36,Yea
25,37,Yea
25,38,Nay
25,39,Nay
25,40,Yea
25,41,Yea
25,42,Nay
25,43,Yea
25,44,Nay
25,45,Yea
25,46,Yea
25,47,Yea
25,48,Nay
25,49,Yea
24,0,Not Voting
24,1,Nay
24,2,Yea
24,3,Yea
24,4,Yea
24,5,Yea
24,6,Yea
24,7,Yea
24,8,Yea
24,9,Yea
24,10,Yea
24,11,Yea
24,12,Nay
24,13,Yea
24,14,Yea
24,15,Nay
24,16,Yea
24,17,Nay
24,18,Nay
24,19,Yea
24,50,Nay
24,51,Nay
24,52,Yea
24,53,Yea
24,54,Nay
24,55,Yea
24,56,Yea
24,57,Not Voting
24,58,Yea
24,29,Yea
24,30,Yea
24,31,Yea
24,32,Yea
24,33,Yea
24,34,Nay
24,35,Yea
24,36,Yea
24,37,Yea
24,38,Nay
24,39,Nay
24,40,Yea
24,41,Not Voting
24,42,Nay
24,43,Yea
24,44,Nay
24,45,Yea
24,46,Yea
24,47,Yea
24,48,Nay
24,49,Yea
23,0,Not Voting
23,1,Nay
23,2,Yea
23,3,Nay
23,4,Yea
23,5,Yea
23,6,Nay
23,7,Yea
23,8,Not Voting
23,9,Yea
23,10,Yea
23,11,Nay
23,12,Nay
23,13,Yea
23,14,Nay
23,15,Nay
23,16,Yea
23,17,Nay
23,18,Nay
23,19,Yea
23,50,Nay
23,51,Nay
23,52,Yea
23,53,Yea
23,54,Nay
23,55,Yea
23,56,Yea
23,57,Not Voting
23,58,Yea
23,29,Nay
23,30,Yea
23,31,Yea
23,32,Yea
23,33,Yea
23,34,Nay
23,35,Nay
23,36,Nay
23,37,Yea
23,38,Nay
23,39,Nay
23,40,Yea
23,41,Not Voting
23,42,Nay
23,43,Nay
23,44,Nay
23,45,Yea
23,46,Yea
23,47,Yea
23,48,Nay
23,49,Nay
22,0,Not Voting
22,1,Yea
22,2,Yea
22,3,Yea
22,4,Yea
22,5,Yea
22,6,Yea
22,7,Yea
22,8,Not Voting
22,9,Yea
22,10,Yea
22,11,Yea
22,12,Yea
22,13,Yea
22,14,Yea
22,15,Yea
22,16,Yea
22,17,Yea
22,18,Nay
22,19,Yea
22,50,Yea
22,51,Yea
22,52,Yea
22,53,Yea
22,54,Yea
22,55,Yea
22,56,Yea
22,57,Not Voting
22,58,Yea
22,29,Yea
22,30,Yea
22,31,Yea
22,32,Yea
22,33,Yea
22,34,Yea
22,35,Yea
22,36,Yea
22,37,Yea
22,38,Nay
22,39,Nay
22,40,Yea
22,41,Not Voting
22,42,Nay
22,43,Yea
22,44,Nay
22,45,Yea
22,46,Yea
22,47,Yea
22,48,Yea
22,49,Yea
21,0,Not Voting
21,1,Nay
21,2,Yea
21,3,Yea
21,4,Yea
21,5,Yea
21,6,Yea
21,7,Yea
21,8,Yea
21,9,Yea
21,10,Yea
21,11,Yea
21,12,Nay
21,13,Yea
21,14,Nay
21,15,Nay
21,16,Yea
21,17,Nay
21,18,Nay
21,19,Yea
21,50,Nay
21,51,Nay
21,52,Yea
21,53,Yea
21,54,Yea
21,55,Yea
21,56,Yea
21,57,Nay
21,58,Yea
21,29,Nay
21,30,Yea
21,31,Yea
21,32,Yea
21,33,Yea
21,34,Nay
21,35,Yea
21,36,Yea
21,37,Yea
21,38,Nay
21,39,Nay
21,40,Yea
21,41,Yea
21,42,Nay
21,43,Nay
21,44,Nay
21,45,Yea
21,46,Yea
21,47,Yea
21,48,Nay
21,49,Yea
20,0,Not Voting
20,1,Nay
20,2,Yea
20,3,Nay
20,4,Yea
20,5,Yea
20,6,Yea
20,7,Yea
20,8,Yea
20,9,Yea
20,10,Yea
20,11,Yea
20,12,Yea
20,13,Yea
20,14,Yea
20,15,Yea
20,16,Yea
20,17,Nay
20,18,Nay
20,19,Yea
20,50,Nay
20,51,Nay
20,52,Not Voting
20,53,Yea
20,54,Yea
20,55,Yea
20,56,Yea
20,57,Nay
20,58,Yea
20,29,Yea
20,30,Yea
20,31,Yea
20,32,Yea
20,33,Yea
20,34,Yea
20,35,Yea
20,36,Yea
20,37,Not Voting
20,38,Nay
20,39,Nay
20,40,Yea
20,41,Yea
20,42,Nay
20,43,Nay
20,44,Nay
20,45,Yea
20,46,Yea
20,47,Yea
20,48,Yea
20,49,Yea
19,0,Not Voting
19,1,Nay
19,2,Yea
19,3,Yea
19,4,Yea
19,5,Yea
19,6,Yea
19,7,Yea
19,8,Yea
19,9,Yea
19,10,Yea
19,11,Yea
19,12,Nay
19,13,Yea
19,14,Nay
19,15,Nay
19,16,Yea
19,17,Nay
19,18,Nay
19,19,Yea
19,50,Nay
19,51,Nay
19,52,Not Voting
19,53,Yea
19,54,Yea
19,55,Yea
19,56,Yea
19,57,Nay
19,58,Yea
19,29,Nay
19,30,Yea
19,31,Yea
19,32,Yea
19,33,Yea
19,34,Nay
19,35,Yea
19,36,Yea
19,37,Yea
19,38,Nay
19,39,Nay
19,40,Yea
19,41,Yea
19,42,Nay
19,43,Nay
19,44,Nay
19,45,Yea
19,46,Yea
19,47,Yea
19,48,Nay
19,49,Yea
18,0,Not Voting
18,1,Nay
18,2,Yea
18,3,Nay
18,4,Yea
18,5,Yea
18,6,Yea
18,7,Yea
18,8,Nay
18,9,Yea
18,10,Yea
18,11,Yea
18,12,Yea
18,13,Yea
18,14,Yea
18,15,Yea
18,16,Yea
18,17,Nay
18,18,Nay
18,19,Yea
18,50,Nay
18,51,Yea
18,52,Not Voting
18,53,Yea
18,54,Yea
18,55,Yea
18,56,Yea
18,57,Nay
18,58,Yea
18,29,Yea
18,30,Yea
18,31,Yea
18,32,Yea
18,33,Yea
18,34,Yea
18,35,Yea
18,36,Yea
18,37,Not Voting
18,38,Nay
18,39,Nay
18,40,Yea
18,41,Yea
18,42,Nay
18,43,Nay
18,44,Nay
18,45,Yea
18,46,Yea
18,47,Yea
18,48,Yea
18,49,Yea
17,0,Yea
17,1,Yea
17,2,Yea
17,3,Yea
17,4,Yea
17,5,Yea
17,6,Yea
17,7,Yea
17,8,Yea
17,9,Yea
17,10,Yea
17,11,Yea
17,12,Yea
17,13,Yea
17,14,Yea
17,15,Yea
17,16,Yea
17,17,Yea
17,18,Yea
17,19,Yea
17,50,Yea
17,51,Yea
17,52,Not Voting
17,53,Yea
17,54,Yea
17,55,Yea
17,56,Yea
17,57,Yea
17,58,Yea
17,29,Yea
17,30,Yea
17,31,Yea
17,32,Yea
17,33,Yea
17,34,Yea
17,35,Yea
17,36,Yea
17,37,Yea
17,38,Yea
17,39,Yea
17,40,Yea
17,41,Yea
17,42,Yea
17,43,Yea
17,44,Yea
17,45,Yea
17,46,Yea
17,47,Yea
17,48,Yea
17,49,Yea
16,0,Yea
16,1,Nay
16,2,Yea
16,3,Nay
16,4,Yea
16,5,Yea
16,6,Yea
16,7,Yea
16,8,Nay
16,9,Yea
16,10,Yea
16,11,Yea
16,12,Yea
16,13,Yea
16,14,Yea
16,15,Yea
16,16,Yea
16,17,Nay
16,18,Nay
16,19,Yea
16,50,Nay
16,51,Nay
16,52,Not Voting
16,53,Yea
16,54,Yea
16,55,Yea
16,56,Yea
16,57,Nay
16,58,Yea
16,29,Yea
16,30,Yea
16,31,Yea
16,32,Yea
16,33,Yea
16,34,Yea
16,35,Yea
16,36,Yea
16,37,Yea
16,38,Nay
16,39,Nay
16,40,Yea
16,41,Yea
16,42,Yea
16,43,Yea
16,44,Nay
16,45,Yea
16,46,Yea
16,47,Yea
16,48,Yea
16,49,Yea
15,0,Yea
15,1,Nay
15,2,Yea
15,3,Nay
15,4,Yea
15,5,Yea
15,6,Yea
15,7,Yea
15,8,Yea
15,9,Yea
15,10,Yea
15,11,Yea
15,12,Yea
15,13,Yea
15,14,Yea
15,15,Yea
15,16,Yea
15,17,Nay
15,18,Nay
15,19,Yea
15,50,Nay
15,51,Nay
15,52,Not Voting
15,53,Yea
15,54,Yea
15,55,Yea
15,56,Yea
15,57,Nay
15,58,Yea
15,29,Yea
15,30,Yea
15,31,Yea
15,32,Yea
15,33,Yea
15,34,Yea
15,35,Yea
15,36,Yea
15,37,Yea
15,38,Nay
15,39,Nay
15,40,Yea
15,41,Yea
15,42,Nay
15,43,Yea
15,44,Nay
15,45,Yea
